therapeutic_id,name,url,synonyms,fda_statuses,companies,target_types,therapy_types,approved_for,source_search_ids
rofecoxib,Rofecoxib,https://www.alzforum.org/therapeutics/rofecoxib,Vioxx™,Alzheimer's Disease (Discontinued),Merck,Inflammation,Small Molecule,Withdrawn from market,?fda_statuses[]=189&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
rosiglitazone,Rosiglitazone,https://www.alzforum.org/therapeutics/rosiglitazone,"Rosiglitazone maleate, Avandia",Alzheimer's Disease (Discontinued),GlaxoSmithKline (GSK),Other,Small Molecule,,?fda_statuses[]=189&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
rotigotine,Rotigotine,https://www.alzforum.org/therapeutics/rotigotine,Neupro,"Alzheimer's Disease (Phase 2), Frontotemporal Dementia (Phase 2)",UCB S.A.,Other Neurotransmitters,Small Molecule,"Parkinson's disease, Restless Leg Syndrome",?fda_statuses[]=182&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
s-38093,S 38093,https://www.alzforum.org/therapeutics/s-38093,,Alzheimer's Disease (Discontinued),Servier,"Cholinergic System, Other Neurotransmitters",Small Molecule,,?fda_statuses[]=189&target_types[]=172 | ?target_types[]=172 | ?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
s-equol,S-Equol,https://www.alzforum.org/therapeutics/s-equol,Aus-131,Alzheimer's Disease (Phase 1),"Ausio Pharmaceuticals, LLC",Other,Small Molecule,,?fda_statuses[]=181&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
s47445,S47445,https://www.alzforum.org/therapeutics/s47445,CX1632,Alzheimer's Disease (Discontinued),"Cortex Pharmaceuticals, Inc., Servier",Other Neurotransmitters,Small Molecule,,?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
s603,AS-S603,https://www.alzforum.org/therapeutics/s603,,"Alzheimer's Disease (Phase 1), Mild Cognitive Impairment (Phase 1)",Amyloid Solution Inc.,"Amyloid-Related, Tau",Small Molecule,,?fda_statuses[]=181&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=181&target_types[]=177 | ?target_types[]=177 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
sabeluzole,Sabeluzole,https://www.alzforum.org/therapeutics/sabeluzole,R58735,Alzheimer's Disease (Inactive),,Unknown,Small Molecule,,?fda_statuses[]=190&target_types[]=191 | ?target_types[]=191 | ?fda_statuses[]=190&therapy_types[]=166 | ?therapy_types[]=166
sabirnetug,Sabirnetug,https://www.alzforum.org/therapeutics/sabirnetug,ACU-193,Alzheimer's Disease (Phase 2/3),"Acumen Pharmaceuticals, Inc.",Amyloid-Related,Immunotherapy (passive),,?fda_statuses[]=931&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=931&therapy_types[]=162 | ?therapy_types[]=162
safinamide,Safinamide,https://www.alzforum.org/therapeutics/safinamide,"Xadago, Onstryv","Multiple System Atrophy (Phase 2), Parkinson's Disease (Approved)","Newron, Zambon Company S.p.A.",Other Neurotransmitters,Small Molecule,,?fda_statuses[]=182&target_types[]=176 | ?fda_statuses[]=184&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=182&therapy_types[]=166 | ?fda_statuses[]=184&therapy_types[]=166 | ?therapy_types[]=166
sage-718,SAGE-718,https://www.alzforum.org/therapeutics/sage-718,Dalzanemdor,"Alzheimer's Disease (Phase 2), Parkinson's Disease (Discontinued), Huntington's Disease (Phase 2)","Sage Therapeutics, Inc.",Other Neurotransmitters,Small Molecule,,?fda_statuses[]=182&target_types[]=176 | ?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=182&therapy_types[]=166 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
sar110894d,SAR110894D,https://www.alzforum.org/therapeutics/sar110894d,,Alzheimer's Disease (Phase 2),Sanofi,Other,Small Molecule,,?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
sar228810,SAR228810,https://www.alzforum.org/therapeutics/sar228810,,Alzheimer's Disease (Discontinued),Sanofi,Amyloid-Related,Immunotherapy (passive),,?fda_statuses[]=189&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=189&therapy_types[]=162 | ?therapy_types[]=162
sar446159,SAR446159,https://www.alzforum.org/therapeutics/sar446159,"ABL301, SynucleinxIGF1R mAb",Parkinson's Disease (Phase 1),"ABL Bio, Inc., Sanofi",alpha-synuclein,Immunotherapy (passive),,?fda_statuses[]=181&therapy_types[]=162 | ?therapy_types[]=162
saracatinib,Saracatinib,https://www.alzforum.org/therapeutics/saracatinib,AZD0530,"Alzheimer's Disease (Discontinued), Parkinson's Disease (Phase 1)",AstraZeneca,Other,Small Molecule,,?fda_statuses[]=181&target_types[]=175 | ?fda_statuses[]=189&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=181&therapy_types[]=166 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
sargramostim,Sargramostim,https://www.alzforum.org/therapeutics/sargramostim,"GM-CSF Leukine , Leukine®","Alzheimer's Disease (Phase 2), Parkinson's Disease (Phase 1)","Genzyme, Partner Therapeutics, Inc., Sanofi","Inflammation, Other, Unknown",Other,Bone Marrow Stimulation,?fda_statuses[]=181&target_types[]=173 | ?fda_statuses[]=182&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=181&target_types[]=175 | ?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=181&target_types[]=191 | ?fda_statuses[]=182&target_types[]=191 | ?target_types[]=191 | ?fda_statuses[]=181&therapy_types[]=167 | ?fda_statuses[]=182&therapy_types[]=167 | ?therapy_types[]=167
sb-202026,SB 202026,https://www.alzforum.org/therapeutics/sb-202026,Memric,Alzheimer's Disease (Discontinued),,Other Neurotransmitters,Small Molecule,,?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
selnoflast,Selnoflast,https://www.alzforum.org/therapeutics/selnoflast,"RO7486967, RG-6418, IZD-334, somalix",Parkinson's Disease (Phase 1),"Hoffmann-La Roche, Inflazome Ltd.",Inflammation,Small Molecule,,?fda_statuses[]=181&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
seltorexant,Seltorexant,https://www.alzforum.org/therapeutics/seltorexant,"JNJ-42847922, MIN-202",Alzheimer's Disease (Discontinued),Janssen,Other,Small Molecule,,?fda_statuses[]=189&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
semagacestat,Semagacestat,https://www.alzforum.org/therapeutics/semagacestat,"LY450139 Dihydrate , hydroxylvaleryl monobenzocaprolactam",Alzheimer's Disease (Discontinued),Eli Lilly & Co.,Amyloid-Related,Small Molecule,None,?fda_statuses[]=189&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
semaglutide,Semaglutide,https://www.alzforum.org/therapeutics/semaglutide,"Ozempic, Wegovy, Rybelsus","Alzheimer's Disease (Phase 3), Parkinson's Disease (Phase 2)",Novo Nordisk A/S,Other,Other,"Type 2 Diabetes, Obesity, Protection against myocardial infarction and stroke",?fda_statuses[]=182&target_types[]=175 | ?fda_statuses[]=183&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&therapy_types[]=167 | ?fda_statuses[]=183&therapy_types[]=167 | ?therapy_types[]=167
sembragiline,Sembragiline,https://www.alzforum.org/therapeutics/sembragiline,"RO4602522, RG1577",Alzheimer's Disease (Discontinued),Evotech AG,"Other Neurotransmitters, Other",Small Molecule,,?fda_statuses[]=189&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
semorinemab,Semorinemab,https://www.alzforum.org/therapeutics/semorinemab,"RO7105705 , MTAU9937A, RG6100",Alzheimer's Disease (Inactive),"AC Immune SA, Genentech, Hoffmann-La Roche",Tau,Immunotherapy (passive),,?fda_statuses[]=190&target_types[]=177 | ?target_types[]=177 | ?fda_statuses[]=190&therapy_types[]=162 | ?therapy_types[]=162
sensory-stimulation-systems,Sensory Stimulation Systems,https://www.alzforum.org/therapeutics/sensory-stimulation-systems,"GENUS, Gamma entrainment using sensory stimuli, GammaSense Stimulation","Alzheimer's Disease (Phase 3), Parkinson's Disease (Not Regulated), Down's Syndrome (Not Regulated)","Cognito Therapeutics, Inc.","Amyloid-Related, Inflammation, Other","Combination, Procedural Intervention",,?fda_statuses[]=183&target_types[]=170 | ?fda_statuses[]=33161&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=183&target_types[]=173 | ?fda_statuses[]=33161&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=183&target_types[]=175 | ?fda_statuses[]=33161&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=183&therapy_types[]=36536 | ?fda_statuses[]=33161&therapy_types[]=36536 | ?therapy_types[]=36536 | ?fda_statuses[]=183&therapy_types[]=165 | ?fda_statuses[]=33161&therapy_types[]=165 | ?therapy_types[]=165
sgs-742,SGS-742,https://www.alzforum.org/therapeutics/sgs-742,"CGP-36742, DVD-742",Alzheimer's Disease (Discontinued),"Novartis Pharmaceuticals Corporation, Saegis Pharmaceuticals, Inc.",Other Neurotransmitters,Small Molecule,,?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
shr-1707,SHR-1707,https://www.alzforum.org/therapeutics/shr-1707,,Alzheimer's Disease (Phase 2),,Amyloid-Related,Immunotherapy (passive),,?fda_statuses[]=182&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=182&therapy_types[]=162 | ?therapy_types[]=162
simufilam,Simufilam,https://www.alzforum.org/therapeutics/simufilam,"PTI-125, sumifilam",Alzheimer's Disease (Discontinued),Cassava Sciences,Amyloid-Related,Small Molecule,,?fda_statuses[]=189&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
simvastatin,Simvastatin,https://www.alzforum.org/therapeutics/simvastatin,"Zocor®, Lipex®, Lipovas®, Denan®","Alzheimer's Disease (Inactive), Mild Cognitive Impairment (Phase 4)",Merck,Cholesterol,Small Molecule,Hypercholesterolemia and diabetic cardiomyopathy.,?fda_statuses[]=851&target_types[]=171 | ?fda_statuses[]=190&target_types[]=171 | ?target_types[]=171 | ?fda_statuses[]=851&therapy_types[]=166 | ?fda_statuses[]=190&therapy_types[]=166 | ?therapy_types[]=166
snp318,SNP318,https://www.alzforum.org/therapeutics/snp318,,Alzheimer's Disease (Phase 1),SciNeuro Pharmaceuticals,Inflammation,Small Molecule,,?fda_statuses[]=181&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
solanezumab,Solanezumab,https://www.alzforum.org/therapeutics/solanezumab,LY2062430,Alzheimer's Disease (Discontinued),Eli Lilly & Co.,Amyloid-Related,Immunotherapy (passive),None,?fda_statuses[]=189&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=189&therapy_types[]=162 | ?therapy_types[]=162
solengepras,Solengepras,https://www.alzforum.org/therapeutics/solengepras,CVN424,Parkinson's Disease (Phase 3),Cerevance,Other Neurotransmitters,Small Molecule,,?fda_statuses[]=183&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=183&therapy_types[]=166 | ?therapy_types[]=166
souvenaid,Souvenaid,https://www.alzforum.org/therapeutics/souvenaid,Fortasyn Connect,Alzheimer's Disease (Not Regulated),Nutricia,Other,"Supplement, Dietary",,?fda_statuses[]=33161&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=33161&therapy_types[]=163 | ?therapy_types[]=163
spg302,SPG302,https://www.alzforum.org/therapeutics/spg302,,"Alzheimer's Disease (Phase 2), Amyotrophic Lateral Sclerosis (Phase 1/2)","Spinogenix, Inc.",Other Neurotransmitters,Small Molecule,,?fda_statuses[]=33251&target_types[]=176 | ?fda_statuses[]=182&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=33251&therapy_types[]=166 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
st101,ST101,https://www.alzforum.org/therapeutics/st101,ZSET1446,Alzheimer's Disease (Inactive),"Sonexa Therapeutics, Inc.",Unknown,Small Molecule,,?fda_statuses[]=190&target_types[]=191 | ?target_types[]=191 | ?fda_statuses[]=190&therapy_types[]=166 | ?therapy_types[]=166
suritozole,Suritozole,https://www.alzforum.org/therapeutics/suritozole,MD 26479,Alzheimer's Disease (Discontinued),"Aventis Pharmaceuticals, Inc. (was Hoechst)",Other Neurotransmitters,Small Molecule,,?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
suvn-g3031,SUVN-G3031,https://www.alzforum.org/therapeutics/suvn-g3031,"Samelisant, 17v",Alzheimer's Disease (Phase 1),Suven Life Sciences Ltd,"Cholinergic System, Other Neurotransmitters",Small Molecule,,?fda_statuses[]=181&target_types[]=172 | ?target_types[]=172 | ?fda_statuses[]=181&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=181&therapy_types[]=166 | ?therapy_types[]=166
suvorexant,Suvorexant,https://www.alzforum.org/therapeutics/suvorexant,"Belsomra, MK-4305",Alzheimer's Disease (Approved),Merck,Other,Small Molecule,"Insomnia, Insomnia in mild to moderate Alzheimer's disease",?fda_statuses[]=184&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=184&therapy_types[]=166 | ?therapy_types[]=166
t3d-959,T3D-959,https://www.alzforum.org/therapeutics/t3d-959,DB959,Alzheimer's Disease (Phase 2),"T3D Therapeutics, Inc.",Other,Small Molecule,,?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
tacrine,Tacrine,https://www.alzforum.org/therapeutics/tacrine,Cognex™,Alzheimer's Disease (Approved),"Pfizer, Shionogi Pharma",Cholinergic System,Small Molecule,,?fda_statuses[]=184&target_types[]=172 | ?target_types[]=172 | ?fda_statuses[]=184&therapy_types[]=166 | ?therapy_types[]=166
tak-341,TAK-341,https://www.alzforum.org/therapeutics/tak-341,MEDI1341,"Parkinson's Disease (Phase 1), Multiple System Atrophy (Phase 2)","AstraZeneca, Takeda Pharmaceutical Company",alpha-synuclein,Immunotherapy (passive),,?fda_statuses[]=181&therapy_types[]=162 | ?fda_statuses[]=182&therapy_types[]=162 | ?therapy_types[]=162
tavapadon,Tavapadon,https://www.alzforum.org/therapeutics/tavapadon,"PF-06649751, CVL-751",Parkinson's Disease (Phase 3),"AbbVie, Cerevel Therapeutics, LLC., Pfizer",Other Neurotransmitters,Small Molecule,,?fda_statuses[]=183&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=183&therapy_types[]=166 | ?therapy_types[]=166
tb006,TB006,https://www.alzforum.org/therapeutics/tb006,,Alzheimer's Disease (Phase 1),"TrueBinding, Inc.",Inflammation,Immunotherapy (passive),,?fda_statuses[]=181&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=181&therapy_types[]=162 | ?therapy_types[]=162
telmisartan,Telmisartan,https://www.alzforum.org/therapeutics/telmisartan,Micardis,Alzheimer's Disease (Phase 2),Boehringer Ingelheim,Other,Small Molecule,Hypertension,?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
thalidomide,Thalidomide,https://www.alzforum.org/therapeutics/thalidomide,Thalomid®,Alzheimer's Disease (Discontinued),Celgene Corporation,"Amyloid-Related, Inflammation",Small Molecule,,?fda_statuses[]=189&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=189&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
thn391,THN391,https://www.alzforum.org/therapeutics/thn391,,Alzheimer's Disease (Phase 1),"Therini Bio®, Inc.",Inflammation,Immunotherapy (passive),,?fda_statuses[]=181&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=181&therapy_types[]=162 | ?therapy_types[]=162
tideglusib,Tideglusib,https://www.alzforum.org/therapeutics/tideglusib,"NP031112, Nypta® , Zentylor™ , Glycogen synthase kinase 3 inhibitor, NP12","Alzheimer's Disease (Discontinued), Progressive Supranuclear Palsy (Discontinued)",Zeltia Group,Tau,Small Molecule,,?fda_statuses[]=189&target_types[]=177 | ?target_types[]=177 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
tilavonemab,Tilavonemab,https://www.alzforum.org/therapeutics/tilavonemab,"ABBV-8E12, C2N 8E12, HJ8.5","Progressive Supranuclear Palsy (Discontinued), Alzheimer's Disease (Discontinued)","AbbVie, C2N Diagnostics, LLC",Tau,Immunotherapy (passive),,?fda_statuses[]=189&target_types[]=177 | ?target_types[]=177 | ?fda_statuses[]=189&therapy_types[]=162 | ?therapy_types[]=162
tpi-287,TPI 287,https://www.alzforum.org/therapeutics/tpi-287,,"Alzheimer's Disease (Inactive), Corticobasal Degeneration (Inactive), Progressive Supranuclear Palsy (Phase 1)",Cortice Biosciences,Tau,Small Molecule,,?fda_statuses[]=181&target_types[]=177 | ?fda_statuses[]=190&target_types[]=177 | ?target_types[]=177 | ?fda_statuses[]=181&therapy_types[]=166 | ?fda_statuses[]=190&therapy_types[]=166 | ?therapy_types[]=166
tpn-101,TPN-101,https://www.alzforum.org/therapeutics/tpn-101,"OBP-601, BMS-986001, censavudine, festinavir, 4'-ethynyl stavudine, 4'-ethynyl-d4T","ALS-FTD (Phase 2), Progressive Supranuclear Palsy (Phase 2)",Transposon Therapeutics,Inflammation,"Small Molecule, DNA/RNA-based",,?fda_statuses[]=182&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=182&therapy_types[]=164 | ?therapy_types[]=164 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
transcutaneous-auricular-vagal-afferent-nerve-stimulation,Transcutaneous auricular vagal afferent nerve stimulation,https://www.alzforum.org/therapeutics/transcutaneous-auricular-vagal-afferent-nerve-stimulation,"taVANS, tVANS","Alzheimer's Disease (Not Regulated), Mild Cognitive Impairment (Not Regulated), Parkinson's Disease (Not Regulated)",,Other Neurotransmitters,Other,,?fda_statuses[]=33161&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=33161&therapy_types[]=167 | ?therapy_types[]=167
trappsolr-cyclotm,Trappsol® Cyclo™,https://www.alzforum.org/therapeutics/trappsolr-cyclotm,"HP-beta-CD, HPbetaCD",Alzheimer's Disease (Phase 2),"Cyclo Therapeutics, Inc.",Cholesterol,Other,,?fda_statuses[]=182&target_types[]=171 | ?target_types[]=171 | ?fda_statuses[]=182&therapy_types[]=167 | ?therapy_types[]=167
trazodone,Trazodone,https://www.alzforum.org/therapeutics/trazodone,"Trazodone hydrochloride, Oleptro, Desyrel","Alzheimer's Disease (Phase 3), Mild Cognitive Impairment (Phase 3), Amyotrophic Lateral Sclerosis (Phase 2/3)",,Other Neurotransmitters,Small Molecule,Depression,?fda_statuses[]=931&target_types[]=176 | ?fda_statuses[]=183&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=931&therapy_types[]=166 | ?fda_statuses[]=183&therapy_types[]=166 | ?therapy_types[]=166
tricaprilin,Tricaprilin,https://www.alzforum.org/therapeutics/tricaprilin,"AC-1204 , Caprylic triglyceride, AC-SD-03, CER-000, AC-OLE-O1-VA",Alzheimer's Disease (Phase 3),Cerecin Pte. Ltd.,Other,"Supplement, Dietary, Other",None,?fda_statuses[]=183&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=183&therapy_types[]=167 | ?therapy_types[]=167 | ?fda_statuses[]=183&therapy_types[]=163 | ?therapy_types[]=163
troculeucel,Troculeucel,https://www.alzforum.org/therapeutics/troculeucel,SNK01,Alzheimer's Disease (Phase 2),"NKGen Biotech, Inc.","Amyloid-Related, Inflammation",Other,,?fda_statuses[]=182&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=182&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=182&therapy_types[]=167 | ?therapy_types[]=167
trontinemab,Trontinemab,https://www.alzforum.org/therapeutics/trontinemab,"RO7126209, RG6102 , Brain shuttle gantenerumab",Alzheimer's Disease (Phase 3),Hoffmann-La Roche,Amyloid-Related,Immunotherapy (passive),,?fda_statuses[]=183&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=183&therapy_types[]=162 | ?therapy_types[]=162
troriluzole,Troriluzole,https://www.alzforum.org/therapeutics/troriluzole,"BHV-4157, trigriluzole, FC-4157",Alzheimer's Disease (Discontinued),Biohaven Pharmaceuticals,Other Neurotransmitters,Other,,?fda_statuses[]=189&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=189&therapy_types[]=167 | ?therapy_types[]=167
tw001,TW001,https://www.alzforum.org/therapeutics/tw001,"FNP122, FAB122, oral edaravone","Alzheimer's Disease (Phase 2), Amyotrophic Lateral Sclerosis (Phase 3)",Treeway B.V.,Other,Small Molecule,,?fda_statuses[]=182&target_types[]=175 | ?fda_statuses[]=183&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&therapy_types[]=166 | ?fda_statuses[]=183&therapy_types[]=166 | ?therapy_types[]=166
ub-311,UB-311,https://www.alzforum.org/therapeutics/ub-311,,Alzheimer's Disease (Phase 2),"United Neuroscience, Vaxxinity",Amyloid-Related,Immunotherapy (active),,?fda_statuses[]=182&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=182&therapy_types[]=161 | ?therapy_types[]=161
ub-312,UB-312,https://www.alzforum.org/therapeutics/ub-312,,Parkinson's Disease (Phase 2),"United Neuroscience, Vaxxinity",alpha-synuclein,Immunotherapy (active),,?fda_statuses[]=182&therapy_types[]=161 | ?therapy_types[]=161
ucb0022,UCB0022,https://www.alzforum.org/therapeutics/ucb0022,,Parkinson's Disease (Phase 2),UCB S.A.,Other Neurotransmitters,Small Molecule,,?fda_statuses[]=182&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
ucb7853,UCB7853,https://www.alzforum.org/therapeutics/ucb7853,,Parkinson's Disease (Phase 1),UCB S.A.,alpha-synuclein,Immunotherapy (passive),,?fda_statuses[]=181&therapy_types[]=162 | ?therapy_types[]=162
ulefnersen,Ulefnersen,https://www.alzforum.org/therapeutics/ulefnersen,"ION363, Jacifusen",Amyotrophic Lateral Sclerosis (Phase 3),IONIS Pharmaceuticals,Other,DNA/RNA-based,,?fda_statuses[]=183&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=183&therapy_types[]=164 | ?therapy_types[]=164
umibecestat,Umibecestat,https://www.alzforum.org/therapeutics/umibecestat,"CNP520, BACE Inhibitor",Alzheimer's Disease (Discontinued),"Amgen, Inc., Novartis Pharmaceuticals Corporation",Amyloid-Related,Small Molecule,,?fda_statuses[]=189&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
vafidemstat,Vafidemstat,https://www.alzforum.org/therapeutics/vafidemstat,ORY-2001,Alzheimer's Disease (Phase 2),Oryzon Corporate,Other Neurotransmitters,Small Molecule,,?fda_statuses[]=182&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
valacyclovir,Valacyclovir,https://www.alzforum.org/therapeutics/valacyclovir,"Valtrex, Valaciclovir, 256U87",Alzheimer's Disease (Phase 2),GlaxoSmithKline (GSK),Other,Small Molecule,Herpes virus outbreaks,?fda_statuses[]=182&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=182&therapy_types[]=166 | ?therapy_types[]=166
valproate,Valproate,https://www.alzforum.org/therapeutics/valproate,"Depakote, Depakene, Valproic acid , Divalproex sodium",Alzheimer's Disease (Inactive),Abbott Laboratories,Other Neurotransmitters,Small Molecule,"Epilepsy, Bipolar disorder, Migraine",?fda_statuses[]=190&target_types[]=176 | ?target_types[]=176 | ?fda_statuses[]=190&therapy_types[]=166 | ?therapy_types[]=166
vanutide-cridificar,Vanutide cridificar,https://www.alzforum.org/therapeutics/vanutide-cridificar,"ACC-001, PF-05236806",Alzheimer's Disease (Discontinued),Janssen,Amyloid-Related,Immunotherapy (active),None,?fda_statuses[]=189&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=189&therapy_types[]=161 | ?therapy_types[]=161
varenicline,Varenicline,https://www.alzforum.org/therapeutics/varenicline,"Champix™, Chantix™, Varenicline tartrate, CP-526,555, Alpha4 beta2 nicotinic receptor agonist",Alzheimer's Disease (Discontinued),Pfizer,Cholinergic System,Small Molecule,Smoking cessation,?fda_statuses[]=189&target_types[]=172 | ?target_types[]=172 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
varoglutamstat,Varoglutamstat,https://www.alzforum.org/therapeutics/varoglutamstat,PQ912,Alzheimer's Disease (Discontinued),"Probiodrug AG, Vivoryon Therapeutics N.V.","Amyloid-Related, Inflammation",Small Molecule,,?fda_statuses[]=189&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=189&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
vascepa,Vascepa,https://www.alzforum.org/therapeutics/vascepa,"Icosapent ethyl (IPE), Ethyl eicosapentaenoic acid (E-EPA), AMR101, Miraxion",Alzheimer's Disease (Phase 2/3),,Other,Small Molecule,"Severe hypertriglyceridemia, and to lower risk of cardiovascular events in people with elevated triglycerides",?fda_statuses[]=931&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=931&therapy_types[]=166 | ?therapy_types[]=166
venglustat,Venglustat,https://www.alzforum.org/therapeutics/venglustat,"Ibiglustat, GZ/SAR402671, Genz-682452",Parkinson's Disease (Inactive),"Genzyme, Sanofi","alpha-synuclein, Other",Small Molecule,,?fda_statuses[]=190&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=190&therapy_types[]=166 | ?therapy_types[]=166
verdiperstat,Verdiperstat,https://www.alzforum.org/therapeutics/verdiperstat,"AZD3241, BHV-3241","Motor Neuron Disease (Discontinued), Multiple System Atrophy (Discontinued), Primary Progressive Aphasia (Phase 1)","AstraZeneca, Biohaven Pharmaceuticals","Inflammation, Other",Small Molecule,,?fda_statuses[]=181&target_types[]=173 | ?fda_statuses[]=189&target_types[]=173 | ?target_types[]=173 | ?fda_statuses[]=181&target_types[]=175 | ?fda_statuses[]=189&target_types[]=175 | ?target_types[]=175 | ?fda_statuses[]=181&therapy_types[]=166 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
verubecestat,Verubecestat,https://www.alzforum.org/therapeutics/verubecestat,"MK-8931, MK-8931-009 , BACE inhibitor",Alzheimer's Disease (Discontinued),Merck,Amyloid-Related,Small Molecule,,?fda_statuses[]=189&target_types[]=170 | ?target_types[]=170 | ?fda_statuses[]=189&therapy_types[]=166 | ?therapy_types[]=166
