search_id,search_name,search_url,therapeutic_id,therapeutic_name,therapeutic_url,synonyms,fda_status,company,target_type,therapy_type,approved_for
?target_types[]=174,5,https://www.alzforum.org/therapeutics/search/?target_types[]=174,cnm-au8,CNM-Au8,https://www.alzforum.org/therapeutics/cnm-au8,Gold nanocrystals,"Parkinson's Disease (Phase 2), Amyotrophic Lateral Sclerosis (Phase 2/3)","Clene Nanomedicine, Inc.","Metals, Other",Other,
?target_types[]=174,5,https://www.alzforum.org/therapeutics/search/?target_types[]=174,deferiprone,Deferiprone,https://www.alzforum.org/therapeutics/deferiprone,Ferriprox,"Alzheimer's Disease (Phase 2), Parkinson's Disease (Phase 2/3), Amyotrophic Lateral Sclerosis (Phase 2/3)","Apotex Inc., Chiesi Pharmaceuticals Inc.",Metals,Small Molecule,Iron overload due to thalassemia syndromes
?target_types[]=174,5,https://www.alzforum.org/therapeutics/search/?target_types[]=174,lithium,Lithium,https://www.alzforum.org/therapeutics/lithium,"lithium carbonate, lithium aspartate, lithium citrate, lithium orotate","Alzheimer's Disease (Phase 4), Amyotrophic Lateral Sclerosis (Phase 3), Frontotemporal Dementia (Inactive), Mild Cognitive Impairment (Phase 4), Parkinson's Disease (Phase 2)",,"Amyloid-Related, Tau, Metals, Other",Other,Bipolar disorder
?target_types[]=174,5,https://www.alzforum.org/therapeutics/search/?target_types[]=174,nimodipine,Nimodipine,https://www.alzforum.org/therapeutics/nimodipine,Nimotop,Frontotemporal Dementia (Discontinued),Bayer,Metals,Small Molecule,Subarachnoid hemorrhage
?target_types[]=174,5,https://www.alzforum.org/therapeutics/search/?target_types[]=174,pbt2,PBT2,https://www.alzforum.org/therapeutics/pbt2,PBT-2,"Alzheimer's Disease (Inactive), Huntington's Disease (Inactive)",Alterity Therapeutics,"Amyloid-Related, Metals",Small Molecule,
?target_types[]=174,5,https://www.alzforum.org/therapeutics/search/?target_types[]=174,primec,PrimeC,https://www.alzforum.org/therapeutics/primec,Ciprofloxacin and Celecoxib,Alzheimer's Disease (Phase 2),NeuroSense Therapeutics,"Inflammation, Metals, Other",Combination,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,aav2-bdnf,AAV2-BDNF,https://www.alzforum.org/therapeutics/aav2-bdnf,,"MCI due to AD (Phase 1), Alzheimer's Disease (Phase 1)",,Other,DNA/RNA-based,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,abbv-552,ABBV-552,https://www.alzforum.org/therapeutics/abbv-552,,Alzheimer's Disease (Phase 1),AbbVie,Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,abbv-1088,ABBV-1088,https://www.alzforum.org/therapeutics/abbv-1088,,Parkinson's Disease (Phase 1),AbbVie,Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,acd856,ACD856,https://www.alzforum.org/therapeutics/acd856,,Alzheimer's Disease (Phase 1),AlzeCure Pharma AB,Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,allopregnanolone,Allopregnanolone,https://www.alzforum.org/therapeutics/allopregnanolone,"brexanolone, 3α-hydroxy-5α-pregnan-20-one, 3α,5α-tetrahydroprogesterone","Alzheimer's Disease (Phase 2), Parkinson's Disease (Phase 1)",,"Other Neurotransmitters, Other",Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,arv-102,ARV-102,https://www.alzforum.org/therapeutics/arv-102,,Parkinson's Disease (Phase 1),"Arvinas, Inc.",Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,bemdaneprocel,Bemdaneprocel,https://www.alzforum.org/therapeutics/bemdaneprocel,"BRT-DA01, MSK-DA01",Parkinson's Disease (Phase 1),"Bayer, BlueRock Therapeutics","Other Neurotransmitters, Other",Other,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,biib118,BIIB118,https://www.alzforum.org/therapeutics/biib118,PF-05251749,"Alzheimer's Disease (Phase 1), Parkinson's Disease (Phase 1)",Biogen,Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,blarcamesine,Blarcamesine,https://www.alzforum.org/therapeutics/blarcamesine,Anavex 2-73,"Alzheimer's Disease (Phase 2/3), Parkinson's Disease Dementia (Phase 2), Parkinson's Disease (Phase 1)",Anavex Life Science Corp.,Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,bt-267,BT-267,https://www.alzforum.org/therapeutics/bt-267,BT-0267,Parkinson's Disease (Phase 1),Brenig Therapeutics,Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,empagliflozin,Empagliflozin,https://www.alzforum.org/therapeutics/empagliflozin,"Jardiance, BI-10773",Alzheimer's Disease (Phase 1),"Boehringer Ingelheim, Eli Lilly & Co.",Other,Small Molecule,"Type 2 Diabetes, Cardiovascular disease"
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,focused-ultrasound-blood-brain-barrier,Focused Ultrasound – Blood-Brain Barrier,https://www.alzforum.org/therapeutics/focused-ultrasound-blood-brain-barrier,"FUS-BBB, MRgFUS, MRI-Guided Focused Ultrasound, FUS+MB","Alzheimer's Disease (Phase 1), Amyotrophic Lateral Sclerosis (Phase 1), Mild Cognitive Impairment (Phase 1), Parkinson's Disease (Phase 1)",,"Amyloid-Related, Other",Procedural Intervention,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,gt-02287,GT-02287,https://www.alzforum.org/therapeutics/gt-02287,,Parkinson's Disease (Phase 1),"Gain Therapeutics, Inc.","alpha-synuclein, Other",Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,ibc-ab002,IBC-Ab002,https://www.alzforum.org/therapeutics/ibc-ab002,,Alzheimer's Disease (Phase 1),ImmunoBrain Checkpoint,"Amyloid-Related, Inflammation, Other",Immunotherapy (passive),
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,kp405,KP405,https://www.alzforum.org/therapeutics/kp405,DA5-CH,Parkinson's Disease (Phase 1),Kariya Pharmaceuticals ApS,Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,leucettinib-21,Leucettinib-21,https://www.alzforum.org/therapeutics/leucettinib-21,"(R,Z)-5-(benzo[d]thiazol-6-ylmethylene)-2-((1-methoxy-4-methylpentan-2-yl)amino)-3,5-dihydro-4H-imidazol-4-one","Alzheimer's Disease (Phase 1), Down's Syndrome (Phase 1)",Perha Pharmaceuticals,Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,memorem-transcranial-electromagnetic-treatment,MemorEM Transcranial Electromagnetic Treatment,https://www.alzforum.org/therapeutics/memorem-transcranial-electromagnetic-treatment,TEMT,Alzheimer's Disease (Phase 1),"NeuroEM Therapeutics, Inc.","Amyloid-Related, Other",Procedural Intervention,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,nb-4746,NB-4746,https://www.alzforum.org/therapeutics/nb-4746,,Amyotrophic Lateral Sclerosis (Phase 1),Nura Bio™ Inc.,Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,nicotinamide-riboside,Nicotinamide Riboside,https://www.alzforum.org/therapeutics/nicotinamide-riboside,"Niagen, NR, Nicotinamide, Vitamin B3","Alzheimer's Disease (Phase 1), Parkinson's Disease (Phase 2), Mild Cognitive Impairment (Phase 1/2)","ChromaDex, Others",Other,"Supplement, Dietary",
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,nmra-511,NMRA-511,https://www.alzforum.org/therapeutics/nmra-511,NMRA-323511,Alzheimer's Disease (Phase 1),Neumora,Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,npt520-34,NPT520-34,https://www.alzforum.org/therapeutics/npt520-34,,"Amyotrophic Lateral Sclerosis (Phase 1), Parkinson's Disease (Phase 1)","Neuropore Therapies, Inc.","alpha-synuclein, Inflammation, Other",Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,ntrx-07,NTRX-07,https://www.alzforum.org/therapeutics/ntrx-07,MDA7,Alzheimer's Disease (Phase 1),"NeuroTherapia, Inc.","Inflammation, Other",Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,nuz-001,NUZ-001,https://www.alzforum.org/therapeutics/nuz-001,"S-Monepantel, Zolvix®",Amyotrophic Lateral Sclerosis (Phase 1),Neurizon Therapeutics,Other,Small Molecule,Deworming sheep
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,nx210c,NX210c,https://www.alzforum.org/therapeutics/nx210c,HWSGWSS[CSRSC]GOH (brackets represent the disulfide bond),"Amyotrophic Lateral Sclerosis (Phase 2), Parkinson's Disease (Phase 1)",Axoltis Pharma,Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,opm-201,OPM-201,https://www.alzforum.org/therapeutics/opm-201,S221237,Parkinson's Disease (Phase 1),Oncodesign Precision Medicine,Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,qrl-101,QRL-101,https://www.alzforum.org/therapeutics/qrl-101,QRA-244,Amyotrophic Lateral Sclerosis (Phase 1),QurAlis Corporation,Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,qrl-201,QRL-201,https://www.alzforum.org/therapeutics/qrl-201,,Amyotrophic Lateral Sclerosis (Phase 1),QurAlis Corporation,Other,DNA/RNA-based,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,s-equol,S-Equol,https://www.alzforum.org/therapeutics/s-equol,Aus-131,Alzheimer's Disease (Phase 1),"Ausio Pharmaceuticals, LLC",Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,saracatinib,Saracatinib,https://www.alzforum.org/therapeutics/saracatinib,AZD0530,"Alzheimer's Disease (Discontinued), Parkinson's Disease (Phase 1)",AstraZeneca,Other,Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,sargramostim,Sargramostim,https://www.alzforum.org/therapeutics/sargramostim,"GM-CSF Leukine , Leukine®","Alzheimer's Disease (Phase 2), Parkinson's Disease (Phase 1)","Genzyme, Partner Therapeutics, Inc., Sanofi","Inflammation, Other, Unknown",Other,Bone Marrow Stimulation
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,verdiperstat,Verdiperstat,https://www.alzforum.org/therapeutics/verdiperstat,"AZD3241, BHV-3241","Motor Neuron Disease (Discontinued), Multiple System Atrophy (Discontinued), Primary Progressive Aphasia (Phase 1)","AstraZeneca, Biohaven Pharmaceuticals","Inflammation, Other",Small Molecule,
?fda_statuses[]=181&target_types[]=175,12,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=181&target_types[]=175,vq-101,VQ-101,https://www.alzforum.org/therapeutics/vq-101,,Parkinson's Disease (Phase 1),Vanqua Bio,"alpha-synuclein, Other",Small Molecule,
?fda_statuses[]=33251&target_types[]=175,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&target_types[]=175,autologous-adipose-derived-stem-cells,Autologous Adipose-derived Stem Cells,https://www.alzforum.org/therapeutics/autologous-adipose-derived-stem-cells,"RB-ADSC, CEREWiNT®, Astrostem",Alzheimer's Disease (Phase 1/2),"Regeneration Biomedical, Inc.",Other,Other,
?fda_statuses[]=33251&target_types[]=175,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&target_types[]=175,avb-101,AVB-101,https://www.alzforum.org/therapeutics/avb-101,,Frontotemporal Dementia (Phase 1/2),AviadoBio,Other,DNA/RNA-based,
?fda_statuses[]=33251&target_types[]=175,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&target_types[]=175,bezisterim,Bezisterim,https://www.alzforum.org/therapeutics/bezisterim,"NE3107, HE3286","Alzheimer's Disease (Phase 3), Parkinson's Disease (Phase 1/2)",BioVie Pharma,"Inflammation, Other",Small Molecule,
?fda_statuses[]=33251&target_types[]=175,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&target_types[]=175,cdnf,CDNF,https://www.alzforum.org/therapeutics/cdnf,cerebral dopamine neurotrophic factor,Parkinson's Disease (Phase 1/2),"Herantis Pharma Plc, Renishaw plc.",Other,"Procedural Intervention, Other",
?fda_statuses[]=33251&target_types[]=175,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&target_types[]=175,dapagliflozin,Dapagliflozin,https://www.alzforum.org/therapeutics/dapagliflozin,"Farxiga, Forxiga, BMS 512148",Alzheimer's Disease (Phase 1/2),"AstraZeneca, Bristol-Myers Squibb",Other,Small Molecule,
?fda_statuses[]=33251&target_types[]=175,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&target_types[]=175,dasatinib-quercetin,Dasatinib + Quercetin,https://www.alzforum.org/therapeutics/dasatinib-quercetin,,Alzheimer's Disease (Phase 1/2),,"Tau, Other","Combination, Small Molecule, Supplement, Dietary",
?fda_statuses[]=33251&target_types[]=175,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&target_types[]=175,dnl593,DNL593,https://www.alzforum.org/therapeutics/dnl593,"PTV:PGRN, TAK-594",Frontotemporal Dementia (Phase 1/2),"Denali Therapeutics Inc., Takeda Pharmaceutical Company",Other,Other,
?fda_statuses[]=33251&target_types[]=175,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&target_types[]=175,emrusolmin,Emrusolmin,https://www.alzforum.org/therapeutics/emrusolmin,"Anle138b, TEV-56286","Parkinson's Disease (Phase 1/2), Multiple System Atrophy (Phase 2)","MODAG GmbH, Teva","Tau, alpha-synuclein, Other",Small Molecule,
?fda_statuses[]=33251&target_types[]=175,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&target_types[]=175,ly3884961,LY3884961,https://www.alzforum.org/therapeutics/ly3884961,"PR001, PR001A",Parkinson's Disease (Phase 1/2),"Eli Lilly & Co., Prevail Therapeutics",Other,DNA/RNA-based,
?fda_statuses[]=33251&target_types[]=175,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&target_types[]=175,ly3884963,LY3884963,https://www.alzforum.org/therapeutics/ly3884963,PR006,Frontotemporal Dementia (Phase 1/2),"Eli Lilly & Co., Prevail Therapeutics",Other,DNA/RNA-based,
?fda_statuses[]=33251&target_types[]=175,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&target_types[]=175,nicotinamide-riboside,Nicotinamide Riboside,https://www.alzforum.org/therapeutics/nicotinamide-riboside,"Niagen, NR, Nicotinamide, Vitamin B3","Alzheimer's Disease (Phase 1), Parkinson's Disease (Phase 2), Mild Cognitive Impairment (Phase 1/2)","ChromaDex, Others",Other,"Supplement, Dietary",
?fda_statuses[]=33251&target_types[]=175,4,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=33251&target_types[]=175,pbft02,PBFT02,https://www.alzforum.org/therapeutics/pbft02,,Frontotemporal Dementia (Phase 1/2),Passage Bio,Other,DNA/RNA-based,
?fda_statuses[]=182&target_types[]=175,40,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&target_types[]=175,ait-101,AIT-101,https://www.alzforum.org/therapeutics/ait-101,"Apilimod, apilimod dimesylate, STA-5326, LAM-002A",Amyotrophic Lateral Sclerosis (Phase 2),OrphAI Therapeutics,Other,Small Molecule,
?fda_statuses[]=182&target_types[]=175,40,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&target_types[]=175,al101,AL101,https://www.alzforum.org/therapeutics/al101,GSK-4527226,Alzheimer's Disease (Phase 2),"Alector, GlaxoSmithKline (GSK)",Other,Immunotherapy (passive),
?fda_statuses[]=182&target_types[]=175,40,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&target_types[]=175,allopregnanolone,Allopregnanolone,https://www.alzforum.org/therapeutics/allopregnanolone,"brexanolone, 3α-hydroxy-5α-pregnan-20-one, 3α,5α-tetrahydroprogesterone","Alzheimer's Disease (Phase 2), Parkinson's Disease (Phase 1)",,"Other Neurotransmitters, Other",Small Molecule,
?fda_statuses[]=182&target_types[]=175,40,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=182&target_types[]=175,ambroxol,Ambroxol,https://www.alzforum.org/therapeutics/ambroxol,"Ambrosan, Mucosolvan","Parkinson's Disease (Phase 2), Parkinson's Disease Dementia (Phase 2), Dementia with Lewy Bodies (Phase 2)",,"alpha-synuclein, Other",Small Molecule,
